Jonathan Taylor,251.9492271162246
Cooper Kupp,268.37888108295704
Deebo Samuel,238.2777586588015
Najee Harris,211.47572480300926
Justin Jefferson,254.49660757185163
Austin Ekeler,201.17883247326952
Davante Adams,238.73974695963847
Joe Mixon,183.5911902018298
Ja'Marr Chase,233.76563215176927
Nick Chubb,185.8554938216123
Dalvin Cook,206.42639320078385
Mark Andrews,204.29483598507093
Alvin Kamara,222.68017929218047
Tyreek Hill,231.9147854355674
Antonio Gibson,182.74282236009853
Ezekiel Elliott,177.32498174802762
Leonard Fournette,207.062843028462
Stefon Diggs,202.51794365353052
Josh Jacobs,182.74241095508395
Javonte Williams,169.1692214118215
Diontae Johnson,210.3704082316301
D.J. Moore,206.3165980099429
Aaron Jones,178.90000280748777
Tyler Lockett,176.24783678630197
CeeDee Lamb,208.46508845267854
Cordarrelle Patterson,135.094129516127
David Montgomery,190.65161823253737
Mike Williams,176.9212238070429
Keenan Allen,201.82900083277679
Melvin Gordon,151.36466709896558
Travis Kelce,190.0290965543223
James Conner,158.23781861024185
Michael Pittman Jr.,187.55034019149275
Chris Godwin,216.31040179699633
AJ Dillon,139.44343675426103
Elijah Mitchell,175.14128870464296
Devin Singletary,140.064013609676
Derrick Henry,209.00225272960836
Tee Higgins,212.21246676681338
Darnell Mooney,182.5564936227331
D'Andre Swift,212.45496201864376
Terry McLaurin,176.29574094438686
Damien Harris,135.75173615502493
Brandin Cooks,189.78288698502405
Tony Pollard,144.5346152935599
Mike Evans,184.7582070445488
Hunter Renfrow,176.9424637022609
Kyle Pitts,174.53541238607724
Jaylen Waddle,213.73083800776448
Marquise Brown,181.89017759075406
Darrel Williams,123.0074999858094
Christian Kirk,167.7930608356574
James Robinson,165.7012607213864
D.K. Metcalf,184.9124260384212
Sony Michel,117.75353101104153
Amon-Ra St. Brown,188.9901211133663
Michael Carter,161.60695916414628
Chase Claypool,180.22975306858072
George Kittle,179.43392591246914
Kendrick Bourne,133.49532142119023
DeVonta Smith,158.1502121595659
Miles Sanders,157.98454864060886
Chase Edmonds,151.93867766167156
A.J. Brown,195.85764987011814
Jakobi Meyers,150.08156618987596
Amari Cooper,168.15893743822068
Darrell Henderson,137.32023454403225
Devontae Booker,102.8447696119366
Saquon Barkley,181.70263964077492
Tyler Boyd,159.86948448059184
A.J. Green,129.29284676710552
Myles Gaskin,128.84265452004453
Brandon Aiyuk,157.2930975491638
Marvin Jones,127.06139014350616
Dallas Goedert,141.8218022590357
Van Jefferson,129.07998893643764
Dalton Schultz,130.13350467664878
Rob Gronkowski,160.73499650877537
Rashaad Penny,121.8769580660276
Chuba Hubbard,115.601777316744
Christian McCaffrey,250.60216694881274
Jalen Hurts,87.68936183006144
Mike Gesicki,132.22709233486972
Courtland Sutton,136.1641408863165
Russell Gage,147.1225322436157
Zach Ertz,135.57700037732621
Lamar Jackson,101.30890339520889
Devonta Freeman,118.80886379416991
Josh Allen,81.70878654987351
Mike Davis,98.19649721802772
Jamaal Williams,117.68448600623083
Mecole Hardman,136.52589766674157
Tim Patrick,117.44421943098558
Rhamondre Stevenson,122.2475254319018
Adam Thielen,148.19521993827556
Alexander Mattison,111.58293041551543
Mark Ingram,112.48967513283864
Marquez Callaway,122.8703669806601
Cole Beasley,118.79282185922455
D'Onta Foreman,115.85923759384393
D'Ernest Johnson,74.62449353953575
Noah Fant,137.95192060068655
K.J. Osborn,112.10569026082038
Darren Waller,150.19207061897876
Laviska Shenault Jr.,147.05515311851457
Emmanuel Sanders,118.31381453457749
Quez Watkins,121.53494921527721
Clyde Edwards-Helaire,143.0898799607351
Brandon Bolden,74.76369494594147
Rex Burkhead,73.28535661688753
Cedrick Wilson Jr.,109.3905541536391
Cole Kmet,115.39539591280688
Deonte Harris,120.14555537472131
Ty Johnson,100.61185336833653
Jarvis Landry,157.23255072559726
J.D. McKissic,130.47712020405086
Kalif Raymond,101.36539938955872
Hunter Henry,116.91135515997702
Robert Woods,171.43286867233562
Donovan Peoples-Jones,124.72282751631144
Tyler Conklin,96.29021042567831
Elijah Moore,173.90243204574926
Dawson Knox,111.15236842207776
Nyheim Hines,112.29218930062167
T.J. Hockenson,154.58826954698378
Latavius Murray,87.10145902715128
DeAndre Hopkins,174.15183773239065
Bryan Edwards,105.9029200144618
Byron Pringle,86.74940842277582
Jared Cook,91.5405258728117
Tyler Higbee,109.63807131813587
Kareem Hunt,164.44547971766912
Robby Anderson,124.33569557367673
Odell Beckham Jr.,149.09770180739872
Antonio Brown,205.4636302404964
Gabriel Davis,119.21954808842409
Zay Jones,97.17217010905595
Kenyan Drake,125.29975813246374
Allen Lazard,113.16156930759851
Kenneth Gainwell,105.9440762675073
Justin Jackson,97.09568567115014
Zack Moss,107.5678440796031
Khalil Herbert,81.69739450245095
Kenny Golladay,117.31366908165714
Rashod Bateman,143.93991290166775
DeVante Parker,142.99433483470094
Rondale Moore,142.52331846564763
Alex Collins,90.323958819671
Gerald Everett,101.36173753411907
Pat Freiermuth,125.32084199550877
C.J. Uzomah,92.63382497484305
Corey Davis,147.21330479592086
Ronald Jones II,90.62729984898422
Henry Ruggs III,159.46054678273418
Nelson Agholor,101.1367078771933
Jalen Guyton,98.46930355329259
David Njoku,99.61174970845555
Nick Westbrook-Ikhine,91.49070237456777
Braxton Berrios,93.9092172381609
Jerry Jeudy,148.44925581130366
DeSean Jackson,86.1701301564028
Boston Scott,74.23655529609998
Ameer Abdullah,74.23633648879905
David Johnson,116.01332350960823
Keelan Cole,88.78142804781928
Jamison Crowder,125.41159077470141
Nico Collins,107.03204974669248
